time,Mode
1584340755,Real-Time
1584340760,Real-Time
1584340770,Real-Time
1584340775,Real-Time
1584340779,Real-Time
1584340784,Real-Time
1584340789,Real-Time
1584340794,Real-Time
1584340799,Real-Time
1584340803,Real-Time
1584340808,Real-Time
1584340813,Real-Time
1584340818,Real-Time
1584340822,Real-Time
1584340832,Real-Time
1584340837,Real-Time
1584340842,Real-Time
1584340846,Real-Time
1584340851,Real-Time
1584340856,Real-Time
1584340861,Real-Time
1584340866,Real-Time
1584340870,Real-Time
1584340875,Real-Time
1584340880,Real-Time
1584340890,Real-Time
1584340894,Real-Time
1584340899,Real-Time
1584340904,Real-Time
1584340909,Real-Time
1584340914,Real-Time
1584340918,Real-Time
1584340923,Real-Time
1584340928,Real-Time
1584340933,Real-Time
1584340938,Real-Time
1584340942,Real-Time
1584340952,Real-Time
1584340957,Real-Time
1584340962,Real-Time
1584340966,Real-Time
1584340971,Real-Time
1584340976,Real-Time
1584340981,Real-Time
1584340985,Real-Time
1584340990,Real-Time
1584340995,Real-Time
1584341000,Real-Time
1584341019,Real-Time
1584341024,Real-Time
1584341029,Real-Time
1584341033,Real-Time
1584341038,Real-Time
1584341043,Real-Time
1584341048,Real-Time
1584341053,Real-Time
1584341057,Real-Time
1584341062,Real-Time
1584341072,Real-Time
1584341077,Real-Time
1584341081,Real-Time
1584341086,Real-Time
1584341091,Real-Time
1584341096,Real-Time
1584341101,Real-Time
1584341110,Real-Time
1584341115,Real-Time
1584341120,Real-Time
1584341129,Real-Time
1584341134,Real-Time
1584341139,Real-Time
1584341149,Real-Time
1584341153,Real-Time
1584341158,Real-Time
1584341163,Real-Time
1584341168,Real-Time
1584341172,Real-Time
1584341177,Real-Time
1584341182,Real-Time
1584341192,Real-Time
1584341196,Real-Time
1584341201,Real-Time
1584341206,Real-Time
1584341211,Real-Time
1584341216,Real-Time
1584341220,Real-Time
1584341225,Real-Time
1584341230,Real-Time
1584341235,Real-Time
1584341240,Real-Time
1584341244,Real-Time
1584341249,Real-Time
1584341254,Real-Time
1584341259,Real-Time
1584341264,Real-Time
1584341268,Real-Time
1584341273,Real-Time
1584341278,Real-Time
1584341283,Real-Time
1584341288,Real-Time
1584341292,Real-Time
1584341297,Real-Time
1584341302,Real-Time
1584341312,Real-Time
1584341316,Real-Time
1584341321,Real-Time
1584341326,Real-Time
1584341331,Real-Time
1584341335,Real-Time
1584341340,Real-Time
1584341345,Real-Time
1584341350,Real-Time
1584341355,Real-Time
1584341359,Real-Time
1584341369,Real-Time
1584341374,Real-Time
1584344687,Health
1584344701,Health
1584344716,Health
1584344730,Health
1584344745,Health
1584344759,Health
1584344773,Health
1584344788,Health
1584344802,Health
1584344817,Health
1584344946,Health
1584345032,Health
1584345047,Health
1584345061,Health
1584345075,Health
1584345090,Health
1584345104,Health
1584346571,Health
1584346585,Health
1584346600,Health
1584346625,Real-Time
1584346626,Real-Time
1584346630,Real-Time
1584346635,Real-Time
1584346640,Real-Time
1584346649,Real-Time
1584346654,Real-Time
1584346659,Real-Time
1584346664,Real-Time
1584346669,Real-Time
1584346673,Real-Time
1584346678,Real-Time
1584346683,Real-Time
1584346688,Real-Time
1584346693,Real-Time
1584346697,Real-Time
1584346702,Real-Time
1584346717,Real-Time
1584346721,Real-Time
1584346726,Real-Time
1584346731,Real-Time
1584346736,Real-Time
1584346741,Real-Time
1584346745,Real-Time
1584346750,Real-Time
1584346755,Real-Time
1584346760,Real-Time
1584346769,Real-Time
1584346774,Real-Time
1584346779,Real-Time
1584346784,Real-Time
1584346788,Real-Time
1584346793,Real-Time
1584346798,Real-Time
1584346803,Real-Time
1584346808,Real-Time
1584346812,Real-Time
1584346817,Real-Time
1584346822,Real-Time
1584346832,Real-Time
1584346836,Real-Time
1584346841,Real-Time
1584346851,Real-Time
1584346856,Real-Time
1584346860,Real-Time
1584346865,Real-Time
1584346870,Real-Time
1584346875,Real-Time
1584346880,Real-Time
1584346889,Real-Time
1584346894,Real-Time
1584346899,Real-Time
1584346904,Real-Time
1584346908,Real-Time
1584346913,Real-Time
1584346918,Real-Time
1584346923,Real-Time
1584346927,Real-Time
1584346932,Real-Time
1584346937,Real-Time
1584346942,Real-Time
1584346947,Real-Time
1584346951,Real-Time
1584346956,Real-Time
1584346961,Real-Time
1584346966,Real-Time
1584346971,Real-Time
1584346975,Real-Time
1584346980,Real-Time
1584346985,Real-Time
1584346990,Real-Time
1584346995,Real-Time
1584346999,Real-Time
1584347009,Real-Time
1584347014,Real-Time
1584347019,Real-Time
1584347023,Real-Time
1584347028,Real-Time
1584347033,Real-Time
1584347038,Real-Time
1584347043,Real-Time
1584347047,Real-Time
1584347052,Real-Time
1584347057,Real-Time
1584347062,Real-Time
1584347071,Real-Time
1584347076,Real-Time
1584347081,Real-Time
1584347086,Real-Time
1584347090,Real-Time
1584347095,Real-Time
1584347100,Real-Time
1584347105,Real-Time
1584347110,Real-Time
1584347114,Real-Time
1584347119,Real-Time
1584347129,Real-Time
1584347134,Real-Time
1584347138,Real-Time
1584347143,Real-Time
1584347148,Real-Time
1584347153,Real-Time
1584347158,Real-Time
1584347162,Real-Time
1584347167,Real-Time
1584347172,Real-Time
1584347177,Real-Time
1584347182,Real-Time
1584347191,Real-Time
1584347196,Real-Time
1584347201,Real-Time
1584347206,Real-Time
1584347210,Real-Time
1584347215,Real-Time
1584347220,Real-Time
1584347225,Real-Time
1584347230,Real-Time
1584347234,Real-Time
1584347239,Real-Time
1584347249,Real-Time
1584347253,Real-Time
1584347258,Real-Time
1584347263,Real-Time
1584347268,Real-Time
1584347273,Real-Time
1584347277,Real-Time
1584347282,Real-Time
1584347287,Real-Time
1584347292,Real-Time
1584347297,Real-Time
1584347301,Real-Time
1584347311,Real-Time
1584347316,Real-Time
1584347321,Real-Time
1584347325,Real-Time
1584347330,Real-Time
1584347345,Health
1584347355,Health
1584347369,Health
1584347384,Health
1584347398,Health
1584347413,Health
1584347441,Health
1584347456,Health
1584347470,Health
1584352484,Real-Time
1584352488,Real-Time
1584352507,Real-Time
1584352536,Real-Time
1584352541,Real-Time
1584352546,Real-Time
1584352551,Real-Time
1584352555,Real-Time
1584352560,Real-Time
1584352565,Real-Time
1584352570,Real-Time
1584352575,Real-Time
1584352579,Real-Time
1584352589,Real-Time
1584352594,Real-Time
1584352603,Real-Time
1584352608,Real-Time
1584352613,Real-Time
1584352618,Real-Time
1584352623,Real-Time
1584352627,Real-Time
1584352632,Real-Time
1584352637,Real-Time
1584352642,Real-Time
1584352651,Real-Time
1584352656,Real-Time
1584352661,Real-Time
1584352666,Real-Time
1584352670,Real-Time
1584352675,Real-Time
1584352680,Real-Time
1584352685,Real-Time
1584352690,Real-Time
1584352694,Real-Time
1584352699,Real-Time
1584352704,Real-Time
1584352709,Real-Time
1584352714,Real-Time
1584352718,Real-Time
1584352723,Real-Time
1584352728,Real-Time
1584352733,Real-Time
1584352738,Real-Time
1584352742,Real-Time
1584352747,Real-Time
1584352752,Real-Time
1584352757,Real-Time
1584352762,Real-Time
1584352771,Real-Time
1584352776,Real-Time
1584352781,Real-Time
1584352786,Real-Time
1584352790,Real-Time
1584352795,Real-Time
1584352800,Real-Time
1584352805,Real-Time
1584352810,Real-Time
1584352814,Real-Time
1584352819,Real-Time
1584352829,Real-Time
1584352833,Real-Time
1584352838,Real-Time
1584352843,Real-Time
1584352848,Real-Time
1584352853,Real-Time
1584352857,Real-Time
1584352862,Real-Time
1584352867,Real-Time
1584352872,Real-Time
1584352877,Real-Time
1584352881,Real-Time
1584352891,Real-Time
1584352896,Real-Time
1584352901,Real-Time
1584352905,Real-Time
1584352910,Real-Time
1584352915,Real-Time
1584352920,Real-Time
1584352925,Real-Time
1584352929,Real-Time
1584352934,Real-Time
1584352939,Real-Time
1584352944,Real-Time
1584352949,Real-Time
1584352953,Real-Time
1584352958,Real-Time
1584352963,Real-Time
1584352968,Real-Time
1584352973,Real-Time
1584352977,Real-Time
1584352982,Real-Time
1584352987,Real-Time
1584352992,Real-Time
1584352996,Real-Time
1584353001,Real-Time
1584353011,Real-Time
1584353016,Real-Time
1584353020,Real-Time
1584353025,Real-Time
1584353030,Real-Time
1584353035,Real-Time
1584353040,Real-Time
1584353044,Real-Time
1584353049,Real-Time
1584353054,Real-Time
1584353059,Real-Time
1584353068,Real-Time
1584353073,Real-Time
1584353078,Real-Time
1584353083,Real-Time
1584353088,Real-Time
1584353092,Real-Time
1584353097,Real-Time
1584353102,Real-Time
1584353107,Real-Time
1584353112,Real-Time
1584353116,Real-Time
1584353121,Real-Time
1584353131,Real-Time
1584353136,Real-Time
1584353140,Real-Time
1584353145,Real-Time
1584353150,Real-Time
1584353155,Real-Time
1584353159,Real-Time
1584353164,Real-Time
1584353169,Real-Time
1584353174,Real-Time
1584353179,Real-Time
1584353183,Real-Time
1584353188,Real-Time
1584353203,Health
1584353213,Health
1584353228,Health
1584353242,Health
1584353256,Health
1584353271,Health
1584353285,Health
1584353299,Health
1584353314,Health
1584353328,Health
1584353343,Health
1584353357,Health
1584353371,Health
1584353386,Health
1584353400,Health
1584353414,Health
1584353429,Health
1584353443,Health
1584353458,Health
1584353472,Health
1584357082,Health
1584357096,Health
1584357110,Health
1584357125,Health
1584357139,Health
1584357153,Health
1584357168,Health
1584357182,Health
1584357197,Health
1584357283,Health
1584357297,Health
1584357312,Health
1584357340,Health
1584357355,Health
1584357369,Health
1584357384,Health
1584357398,Health
1584357412,Health
1584357427,Health
1584357441,Health
1584357455,Health
1584357470,Health
1584357484,Health
1584357499,Health
1584357513,Health
1584357527,Health
1584357542,Health
1584357556,Health
1584357571,Health
1584357585,Health
1584357599,Health
1584357614,Health
1584357628,Health
1584357642,Health
1584357657,Health
1584357671,Health
1584357714,Health
1584357729,Health
1584357743,Health
1584357757,Health
1584357772,Health
1584357786,Health
1584358333,Health
1584358347,Health
1584358361,Health
1584358376,Health
1584358390,Health
1584358405,Health
1584358419,Health
1584358433,Health
1584358447,Real-Time
1584358448,Real-Time
1584358452,Real-Time
1584358457,Real-Time
1584358462,Real-Time
1584358474,Real-Time
1584358475,Real-Time
1584358479,Real-Time
1584358484,Real-Time
1584358489,Real-Time
1584358494,Real-Time
1584358498,Real-Time
1584358503,Real-Time
1584358508,Real-Time
1584358513,Real-Time
1584358518,Real-Time
1584358522,Real-Time
1584358532,Real-Time
1584358537,Real-Time
1584358542,Real-Time
1584358546,Real-Time
1584358551,Real-Time
1584358556,Real-Time
1584358561,Real-Time
1584358566,Real-Time
1584358570,Real-Time
1584358575,Real-Time
1584358580,Real-Time
1584358594,Real-Time
1584358599,Real-Time
1584358609,Real-Time
1584358614,Real-Time
1584358618,Real-Time
1584358623,Real-Time
1584358628,Real-Time
1584358633,Real-Time
1584358637,Real-Time
1584358642,Real-Time
1584358652,Real-Time
1584358657,Real-Time
1584358661,Real-Time
1584358666,Real-Time
1584358671,Real-Time
1584358676,Real-Time
1584358681,Real-Time
1584358685,Real-Time
1584358695,Real-Time
1584358700,Real-Time
1584358714,Real-Time
1584358719,Real-Time
1584358724,Real-Time
1584358733,Real-Time
1584358738,Real-Time
1584358743,Real-Time
1584358748,Real-Time
1584358753,Real-Time
1584358757,Real-Time
1584358762,Real-Time
1584358772,Real-Time
1584358777,Real-Time
1584358781,Real-Time
1584358786,Real-Time
1584358791,Real-Time
1584358796,Real-Time
1584358801,Real-Time
1584358805,Real-Time
1584358810,Real-Time
1584358815,Real-Time
1584358820,Real-Time
1584358829,Real-Time
1584358834,Real-Time
1584358839,Real-Time
1584358844,Real-Time
1584358848,Real-Time
1584358853,Real-Time
1584358858,Real-Time
1584358863,Real-Time
1584358868,Real-Time
1584358872,Real-Time
1584358877,Real-Time
1584358882,Real-Time
1584358892,Real-Time
1584358896,Real-Time
1584358901,Real-Time
1584358906,Real-Time
1584358911,Real-Time
1584358916,Real-Time
1584358920,Real-Time
1584358925,Real-Time
1584358930,Real-Time
1584358935,Real-Time
1584358940,Real-Time
1584358949,Real-Time
1584358954,Real-Time
1584358959,Real-Time
1584358964,Real-Time
1584358968,Real-Time
1584358973,Real-Time
1584358978,Real-Time
1584358983,Real-Time
1584358987,Real-Time
1584358992,Real-Time
1584358997,Real-Time
1584359002,Real-Time
1584359011,Real-Time
1584359016,Real-Time
1584359021,Real-Time
1584359026,Real-Time
1584359031,Real-Time
1584359035,Real-Time
1584359040,Real-Time
1584359045,Real-Time
1584359050,Real-Time
1584359103,Real-Time
1584363216,Health
1584363231,Health
1584363245,Health
1584363259,Health
1584363274,Health
1584363288,Health
1584363303,Health
1584363317,Health
1584363346,Health
1584363360,Health
1584363375,Health
1584363389,Health
1584363403,Health
1584363418,Health
1584363432,Health
1584363461,Health
1584363475,Health
1584363490,Health
1584363504,Health
1584363518,Health
1584363533,Health
1584363547,Health
1584363561,Health
1584363576,Health
1584363605,Health
1584363619,Health
1584391543,Safe
1584397226,Safe
1584397361,Safe
1584397496,Safe
1584403043,Safe
1584403179,Safe
1584403314,Safe
1584407914,Safe
1584408049,Safe
1584408185,Safe
1584408320,Safe
1584408996,Safe
1584409267,Safe
1584413732,Safe
1584413867,Safe
1584414002,Safe
1584414137,Safe
1584414814,Safe
1584419279,Safe
1584419414,Safe
1584419549,Safe
1584419684,Safe
1584419820,Safe
1584419955,Safe
1584420090,Safe
1584420226,Safe
1584423337,Safe
1584423608,Safe
1584423743,Safe
1584425096,Safe
1584425231,Safe
1584425502,Safe
1584425637,Safe
1584425773,Safe
1584429155,Safe
1584429290,Safe
1584431049,Safe
1584431184,Safe
1584431320,Safe
1584431455,Safe
1584431590,Safe
1584431725,Safe
1584431861,Safe
1584431996,Safe
1584437002,Safe
1584437137,Safe
1584437272,Safe
1584437408,Safe
1584437543,Safe
1584437678,Safe
1584437814,Safe
1584441737,Safe
1584441872,Safe
1584442008,Safe
1584442143,Safe
1584442955,Safe
1584443090,Safe
1584443225,Safe
1584443361,Safe
1584443496,Safe
1584443766,Safe
1584447555,Safe
1584447690,Safe
1584447825,Safe
1584448772,Safe
1584448908,Safe
1584475966,Safe
1584481784,Safe
1584481919,Safe
1584484219,Safe
1584487737,Safe
1584490037,Safe
1584492472,Safe
1584492607,Safe
1584492743,Safe
1584493419,Safe
1584493554,Safe
1584498019,Safe
1584498154,Safe
1584498289,Safe
1584498425,Safe
1584498560,Safe
1584498695,Safe
1584499372,Safe
1584499507,Safe
1584503701,Safe
1584503803,Health
1584503813,Health
1584503828,Health
1584503842,Health
1584503856,Health
1584503871,Health
1584503885,Health
1584503900,Health
1584503914,Health
1584503943,Health
1584503957,Health
1584503971,Health
1584503986,Health
1584504000,Health
1584504015,Health
1584504029,Health
1584504043,Health
1584504058,Health
1584504072,Health
1584504087,Health
1584504101,Health
1584504115,Health
1584504130,Health
1584504144,Health
1584504158,Health
1584504173,Health
1584504187,Health
1584504202,Health
1584504216,Health
1584504230,Health
1584504245,Health
1584504259,Health
1584504273,Health
1584504288,Health
1584504302,Health
1584504317,Health
1584504331,Health
1584504345,Health
1584504360,Health
1584504374,Health
1584504389,Health
1584504403,Health
1584504432,Health
1584504446,Health
1584504518,Health
1584504532,Health
1584504547,Health
1584504662,Health
1584504719,Health
1584507782,Health
1584507797,Health
1584507811,Health
1584507826,Health
1584507854,Health
1584507869,Health
1584507883,Health
1584507897,Health
1584507912,Health
1584508056,Health
1584508070,Health
1584508185,Health
1584508199,Health
1584508214,Health
1584508257,Health
1584508271,Health
1584509623,Health
1584509637,Health
1584509652,Health
1584509666,Health
1584509681,Health
1584509695,Health
1584509709,Health
1584509738,Health
1584509753,Health
1584509767,Health
1584509781,Health
1584509796,Health
1584509810,Health
1584509824,Health
1584509839,Health
1584509853,Health
1584509868,Health
1584509882,Health
1584509896,Health
1584509911,Health
1584509925,Health
1584509939,Health
1584509954,Health
1584509968,Health
1584509983,Health
1584509997,Health
1584510011,Health
1584510026,Health
1584510040,Health
1584510055,Health
